順序	緯度	經度	海拔（約）	類型	名稱	時間
129	24.424252	121.304563	2856.4	gpx		2020-10-14T01:30:57+00:00
130	24.424471	121.304434	2863.5	gpx		2020-10-14T01:32:27+00:00
131	24.424862	121.304356	2878.5	gpx		2020-10-14T01:33:56+00:00
132	24.425010	121.304397	2882.8	gpx		2020-10-14T01:35:25+00:00
133	24.425100	121.304456	2886.9	gpx		2020-10-14T01:36:55+00:00
134	24.425429	121.304309	2900.3	gpx		2020-10-14T01:38:24+00:00
135	24.425613	121.304139	2910.6	gpx		2020-10-14T01:39:54+00:00
136	24.425813	121.303869	2926.7	gpx		2020-10-14T01:41:23+00:00
137	24.426104	121.303658	2942.6	gpx		2020-10-14T01:42:52+00:00
138	24.426397	121.303748	2959.7	gpx		2020-10-14T01:44:22+00:00
139	24.426605	121.303686	2971.6	gpx		2020-10-14T01:45:51+00:00
140	24.426708	121.303505	2984.0	gpx		2020-10-14T01:47:21+00:00
141	24.426727	121.303313	2989.9	gpx		2020-10-14T01:48:50+00:00
142	24.427053	121.303316	3008.8	gpx		2020-10-14T01:50:19+00:00
143	24.427498	121.303578	3036.8	gpx		2020-10-14T01:51:49+00:00
144	24.427517	121.303695	3041.5	gpx		2020-10-14T01:53:18+00:00
145	24.427729	121.303690	3050.3	gpx		2020-10-14T01:54:47+00:00
146	24.427772	121.303814	3055.0	gpx		2020-10-14T01:56:17+00:00
147	24.428027	121.303691	3067.0	gpx		2020-10-14T01:57:46+00:00
148	24.428065	121.303596	3070.8	gpx		2020-10-14T01:59:16+00:00
149	24.428197	121.303784	3077.5	gpx		2020-10-14T02:00:45+00:00
150	24.428315	121.304023	3083.1	gpx		2020-10-14T02:02:14+00:00
151	24.428753	121.304088	3091.3	gpx		2020-10-14T02:03:44+00:00
152	24.428879	121.303986	3093.6	gpx		2020-10-14T02:05:13+00:00
153	24.428866	121.304103	3095.8	gpx		2020-10-14T02:06:43+00:00
154	24.428996	121.304118	3098.4	gpx		2020-10-14T02:08:12+00:00
155	24.429164	121.303995	3104.2	gpx		2020-10-14T02:09:41+00:00
156	24.429175	121.304148	3107.2	gpx		2020-10-14T02:11:11+00:00
157	24.429297	121.304086	3110.4	gpx		2020-10-14T02:12:40+00:00
158	24.430197	121.304253	3136.3	gpx		2020-10-14T02:14:09+00:00
159	24.430515	121.304578	3152.4	gpx		2020-10-14T02:15:39+00:00
160	24.430620	121.304859	3165.2	gpx		2020-10-14T02:17:08+00:00
161	24.430769	121.304920	3169.6	gpx		2020-10-14T02:18:38+00:00
162	24.431400	121.304895	3202.0	gpx		2020-10-14T02:20:07+00:00
163	24.431687	121.304841	3215.4	gpx		2020-10-14T02:21:36+00:00
164	24.432065	121.304811	3231.3	gpx		2020-10-14T02:23:06+00:00
165	24.432463	121.304842	3241.0	gpx		2020-10-14T02:24:35+00:00
166(4.5 K)	24.432510	121.304630	3323.0	comm	4.5 K	2020-10-14T02:24:35+00:00
